instance,optRMP,class,machines,jobs,algorithm,solver,farkas,replication,iterations,lb,ub,gap,obj,redcost,basis,cols,rmptime,cgtime,time,lpiters,lpiters_per_second,lpiters_per_column,has_integer,timeout,params,last
c20400_1.json.gz,4688,c,20,400,LagrangeTemplate,highs,LTFarkas,1,228,4687.039736,4712,0.509337861,4687.638812,0.599075549,101,454,0.494293,0.206849,0.745926,9262,18737.87409,1.856761421,1,0,"{timeout:3600,max_col_multiplier:1,age_limit:2,random_seed:0,replication:1,num_threads:128}",1
c20400_2.json.gz,4758,c,20,400,LagrangeTemplate,highs,LTFarkas,1,247,4757.168919,4770,0.251572327,4757.864865,0.695945946,92,473,0.543817,0.235141,0.827663,9528,17520.59976,1.790092486,1,0,"{timeout:3600,max_col_multiplier:1,age_limit:2,random_seed:0,replication:1,num_threads:128}",1
c20400_3.json.gz,4718,c,20,400,LagrangeTemplate,highs,LTFarkas,1,217,4717.01905,4773,1.152315106,4717.2254,0.20635,102,428,0.461056,0.206887,0.711868,8782,19047.57773,1.845061013,1,0,"{timeout:3600,max_col_multiplier:1,age_limit:2,random_seed:0,replication:1,num_threads:128}",1
c20400_4.json.gz,4774,c,20,400,LagrangeTemplate,highs,LTFarkas,1,219,4773.079908,4788,0.292397661,4773.370023,0.290114943,100,441,0.460475,0.207251,0.71245,8754,19010.80406,1.823909977,1,0,"{timeout:3600,max_col_multiplier:1,age_limit:2,random_seed:0,replication:1,num_threads:128}",1
c20400_5.json.gz,4737,c,20,400,LagrangeTemplate,highs,LTFarkas,1,262,4736.168206,4777,0.837345614,4736.251979,0.083773087,94,435,0.552702,0.245935,0.844391,9594,17358.35948,1.70550922,1,0,"{timeout:3600,max_col_multiplier:1,age_limit:2,random_seed:0,replication:1,num_threads:128}",1
c20400_6.json.gz,4749,c,20,400,LagrangeTemplate,highs,LTFarkas,1,252,4748.028965,4768,0.398489933,4748.557477,0.528512674,99,472,0.589719,0.225773,0.862953,10808,18327.37287,2.006883618,1,0,"{timeout:3600,max_col_multiplier:1,age_limit:2,random_seed:0,replication:1,num_threads:128}",1
c20400_7.json.gz,4755,c,20,400,LagrangeTemplate,highs,LTFarkas,1,203,4754.036594,4762,0.14699706,4754.513468,0.476874086,91,441,0.404434,0.186352,0.632319,7615,18828.78294,1.719316019,1,0,"{timeout:3600,max_col_multiplier:1,age_limit:2,random_seed:0,replication:1,num_threads:128}",1
c20400_8.json.gz,4697,c,20,400,LagrangeTemplate,highs,LTFarkas,1,250,4696.057648,4712,0.318336163,4696.373792,0.316144697,97,463,0.540839,0.227808,0.813542,9973,18439.86843,1.837219515,1,0,"{timeout:3600,max_col_multiplier:1,age_limit:2,random_seed:0,replication:1,num_threads:128}",1
c20400_9.json.gz,4739,c,20,400,LagrangeTemplate,highs,LTFarkas,1,259,4738.147751,4741,0.042185193,4738.458335,0.310584706,98,433,0.632979,0.240693,0.922602,11249,17771.52165,2.054202803,1,0,"{timeout:3600,max_col_multiplier:1,age_limit:2,random_seed:0,replication:1,num_threads:128}",1
c30900_0.json.gz,10007,c,30,900,LagrangeTemplate,highs,LTFarkas,1,441,10006.01947,10016,0.08985623,10006.83364,0.814168584,171,1057,5.286632,0.890615,6.376644,39875,7542.609359,2.872405764,1,0,"{timeout:3600,max_col_multiplier:1,age_limit:3,random_seed:0,replication:1,num_threads:128}",1
c30900_1.json.gz,9978,c,30,900,LagrangeTemplate,highs,LTFarkas,1,359,9977.004527,10009,0.309721251,9977.707473,0.702945061,171,1017,3.446742,0.708809,4.328154,27450,7964.042565,2.399477655,1,0,"{timeout:3600,max_col_multiplier:1,age_limit:3,random_seed:0,replication:1,num_threads:128}",1
c30900_2.json.gz,10083,c,30,900,LagrangeTemplate,highs,LTFarkas,1,417,10082.00543,10101,0.178200178,10082.90466,0.899225738,177,1013,4.240394,0.842943,5.250957,34594,8158.204167,2.62731798,1,0,"{timeout:3600,max_col_multiplier:1,age_limit:3,random_seed:0,replication:1,num_threads:128}",1
c30900_3.json.gz,10010,c,30,900,LagrangeTemplate,highs,LTFarkas,1,449,10009.01956,10022,0.11973658,10009.13215,0.112586054,158,966,4.765562,0.923471,5.860167,37253,7817.126291,2.655615877,1,0,"{timeout:3600,max_col_multiplier:1,age_limit:3,random_seed:0,replication:1,num_threads:128}",1
c30900_4.json.gz,9902,c,30,900,LagrangeTemplate,highs,LTFarkas,1,413,9901.089807,9910,0.080726539,9901.36048,0.270673809,147,970,3.764547,0.782417,4.720221,31833,8455.997495,2.446471069,1,0,"{timeout:3600,max_col_multiplier:1,age_limit:3,random_seed:0,replication:1,num_threads:128}",1
c30900_5.json.gz,10020,c,30,900,LagrangeTemplate,highs,LTFarkas,1,426,10019.05985,10035,0.149476831,10019.49089,0.431037612,157,949,4.352853,0.845151,5.379825,33116,7607.883841,2.492156162,1,0,"{timeout:3600,max_col_multiplier:1,age_limit:3,random_seed:0,replication:1,num_threads:128}",1
c30900_6.json.gz,9981,c,30,900,LagrangeTemplate,highs,LTFarkas,1,487,9980.049446,9989,0.080088097,9980.337001,0.287555627,154,974,6.017789,0.979435,7.182755,44841,7451.407818,2.956876374,1,0,"{timeout:3600,max_col_multiplier:1,age_limit:3,random_seed:0,replication:1,num_threads:128}",1
c30900_7.json.gz,9923,c,30,900,LagrangeTemplate,highs,LTFarkas,1,413,9922.018084,9948,0.251306795,9922.087796,0.069712116,165,942,3.98829,0.816367,4.962184,31812,7976.350767,2.473963803,1,0,"{timeout:3600,max_col_multiplier:1,age_limit:3,random_seed:0,replication:1,num_threads:128}",1
c30900_8.json.gz,9948,c,30,900,LagrangeTemplate,highs,LTFarkas,1,407,9947.045312,9959,0.110452857,9947.59584,0.550528082,164,1016,4.542814,0.856282,5.561926,33720,7422.712002,2.631630796,1,0,"{timeout:3600,max_col_multiplier:1,age_limit:3,random_seed:0,replication:1,num_threads:128}",1
c30900_9.json.gz,9971,c,30,900,LagrangeTemplate,highs,LTFarkas,1,421,9970.01508,9998,0.270054011,9970.442154,0.427074403,165,987,4.341653,0.844845,5.356249,34320,7904.823347,2.576456984,1,0,"{timeout:3600,max_col_multiplier:1,age_limit:3,random_seed:0,replication:1,num_threads:128}",1
c401600_0.json.gz,17144,c,40,1600,LagrangeTemplate,highs,LTFarkas,1,605,17143.01252,17164,0.116522955,17143.76832,0.755801498,224,1788,24.602799,2.1765,27.284326,76917,3126.351599,3.075447835,1,0,"{timeout:3600,max_col_multiplier:1,age_limit:4,random_seed:0,replication:1,num_threads:128}",1
c401600_1.json.gz,17125,c,40,1600,LagrangeTemplate,highs,LTFarkas,1,547,17124.01926,17140,0.087514586,17124.52377,0.504509184,230,1756,21.868319,2.008965,24.311634,69795,3191.603342,3.055979614,1,0,"{timeout:3600,max_col_multiplier:1,age_limit:4,random_seed:0,replication:1,num_threads:128}",1
c401600_2.json.gz,17152,c,40,1600,LagrangeTemplate,highs,LTFarkas,1,660,17151.13657,17163,0.064091359,17151.71381,0.577237043,232,1794,27.199875,2.377035,30.050826,94201,3463.287975,3.473157,1,0,"{timeout:3600,max_col_multiplier:1,age_limit:4,random_seed:0,replication:1,num_threads:128}",1
c401600_3.json.gz,17131,c,40,1600,LagrangeTemplate,highs,LTFarkas,1,645,17130.00141,17142,0.064169875,17130.26463,0.263225336,245,1753,24.359969,2.307369,27.161406,85132,3494.749932,3.177893236,1,0,"{timeout:3600,max_col_multiplier:1,age_limit:4,random_seed:0,replication:1,num_threads:128}",1
c401600_4.json.gz,17108,c,40,1600,LagrangeTemplate,highs,LTFarkas,1,710,17107.00581,17131,0.13425953,17107.09426,0.088444114,219,1680,31.690255,2.583672,34.818267,98621,3112.029234,3.408719072,1,0,"{timeout:3600,max_col_multiplier:1,age_limit:4,random_seed:0,replication:1,num_threads:128}",1
c401600_5.json.gz,17097,c,40,1600,LagrangeTemplate,highs,LTFarkas,1,680,17096.01328,17111,0.081818713,17096.05149,0.038204957,246,1754,30.580115,2.41634,33.510584,95669,3128.470903,3.423215965,1,0,"{timeout:3600,max_col_multiplier:1,age_limit:4,random_seed:0,replication:1,num_threads:128}",1
c401600_6.json.gz,17161,c,40,1600,LagrangeTemplate,highs,LTFarkas,1,647,17160.10558,17175,0.081513828,17160.67602,0.570439249,218,1779,26.533423,2.337062,29.365151,87705,3305.453654,3.28862756,1,0,"{timeout:3600,max_col_multiplier:1,age_limit:4,random_seed:0,replication:1,num_threads:128}",1
c401600_7.json.gz,17096,c,40,1600,LagrangeTemplate,highs,LTFarkas,1,562,17095.08099,17115,0.111013731,17095.52027,0.43927809,221,1730,22.861654,1.982795,25.302903,77128,3373.684161,3.307344098,1,0,"{timeout:3600,max_col_multiplier:1,age_limit:4,random_seed:0,replication:1,num_threads:128}",1
c401600_8.json.gz,17076,c,40,1600,LagrangeTemplate,highs,LTFarkas,1,568,17075.03632,17082,0.035124693,17075.30046,0.264145348,232,1706,22.470607,2.021172,24.968691,72598,3230.798349,3.074622047,1,0,"{timeout:3600,max_col_multiplier:1,age_limit:4,random_seed:0,replication:1,num_threads:128}",1
c401600_9.json.gz,17110,c,40,1600,LagrangeTemplate,highs,LTFarkas,1,702,17109.01617,17121,0.064248583,17109.74983,0.733654376,222,1762,27.413223,2.44401,30.351178,103682,3782.189347,3.584348818,1,0,"{timeout:3600,max_col_multiplier:1,age_limit:4,random_seed:0,replication:1,num_threads:128}",1
c40400_0.json.gz,4345,c,40,400,LagrangeTemplate,highs,LTFarkas,1,112,4344.041945,4363,0.412560165,4344.313856,0.271911489,158,499,0.32447,0.073312,0.456863,9801,30206.18239,2.144378752,1,0,"{timeout:3600,max_col_multiplier:1,age_limit:2,random_seed:0,replication:1,num_threads:128}",1
c40400_1.json.gz,4324,c,40,400,LagrangeTemplate,highs,LTFarkas,1,133,4323.020577,4324,2.10E-13,4323.040393,0.019816034,148,454,0.364364,0.086896,0.518498,10348,28400.17126,1.942024106,1,0,"{timeout:3600,max_col_multiplier:1,age_limit:2,random_seed:0,replication:1,num_threads:128}",1
c40400_2.json.gz,4283,c,40,400,LagrangeTemplate,highs,LTFarkas,1,126,4282.099617,4294,0.256171402,4282.478927,0.379310345,155,500,0.375131,0.081129,0.518491,10537,28088.85429,2.005110458,1,0,"{timeout:3600,max_col_multiplier:1,age_limit:2,random_seed:0,replication:1,num_threads:128}",1
c40400_3.json.gz,4360,c,40,400,LagrangeTemplate,highs,LTFarkas,1,127,4359.257242,4372,0.274473925,4359.434456,0.177213549,163,494,0.364609,0.084711,0.511539,10402,28529.19154,2.022280902,1,0,"{timeout:3600,max_col_multiplier:1,age_limit:2,random_seed:0,replication:1,num_threads:128}",1
c40400_4.json.gz,4349,c,40,400,LagrangeTemplate,highs,LTFarkas,1,120,4348.027607,4378,0.662402924,4348.05718,0.029573522,157,447,0.298718,0.078769,0.438798,9629,32234.41507,1.977746023,1,0,"{timeout:3600,max_col_multiplier:1,age_limit:2,random_seed:0,replication:1,num_threads:128}",1
c40400_5.json.gz,4325,c,40,400,LagrangeTemplate,highs,LTFarkas,1,106,4324.076737,4336,0.253690037,4324.546126,0.469388703,153,476,0.322261,0.068219,0.449727,9990,30999.71762,2.260846483,1,0,"{timeout:3600,max_col_multiplier:1,age_limit:2,random_seed:0,replication:1,num_threads:128}",1
c40400_6.json.gz,4313,c,40,400,LagrangeTemplate,highs,LTFarkas,1,112,4312.020871,4328,0.346580407,4312.389227,0.368356184,160,451,0.318242,0.071647,0.450861,9469,29754.08651,2.087115949,1,0,"{timeout:3600,max_col_multiplier:1,age_limit:2,random_seed:0,replication:1,num_threads:128}",1
c40400_7.json.gz,4288,c,40,400,LagrangeTemplate,highs,LTFarkas,1,131,4287.008467,4297,0.209448452,4287.079181,0.07071412,153,455,0.312882,0.083766,0.457536,8926,28528.32697,1.791382003,1,0,"{timeout:3600,max_col_multiplier:1,age_limit:2,random_seed:0,replication:1,num_threads:128}",1
c40400_8.json.gz,4271,c,40,400,LagrangeTemplate,highs,LTFarkas,1,109,4270.251508,4288,0.396455224,4270.435457,0.183948887,143,505,0.258624,0.068762,0.38681,8335,32228.25415,1.786456951,1,0,"{timeout:3600,max_col_multiplier:1,age_limit:2,random_seed:0,replication:1,num_threads:128}",1
c40400_9.json.gz,4325,c,40,400,LagrangeTemplate,highs,LTFarkas,1,126,4324.373117,4337,0.276688955,4324.594694,0.22157646,170,490,0.344838,0.081736,0.487826,10295,29854.59839,2.000167455,1,0,"{timeout:3600,max_col_multiplier:1,age_limit:2,random_seed:0,replication:1,num_threads:128}",1
c5100_0.json.gz,1737,c,5,100,LagrangeTemplate,highs,LTFarkas,1,207,1736.257576,1742,0.287026406,1736.287879,0.03030303,25,112,0.095362,0.066819,0.170885,1731,18151.8844,1.493980297,1,0,"{timeout:3600,max_col_multiplier:1,age_limit:2,random_seed:0,replication:1,num_threads:128}",1
c5100_1.json.gz,1731,c,5,100,LagrangeTemplate,highs,LTFarkas,1,236,1730.2,1731,3.94E-13,1730.466667,0.266666667,26,108,0.111846,0.084762,0.205919,2106,18829.46194,1.705468119,1,0,"{timeout:3600,max_col_multiplier:1,age_limit:2,random_seed:0,replication:1,num_threads:128}",1
c5100_2.json.gz,1785,c,5,100,LagrangeTemplate,highs,LTFarkas,1,126,1784.172414,1799,0.778210117,1784.482759,0.310344828,25,117,0.053842,0.042737,0.102931,1070,19872.96163,1.371335201,1,0,"{timeout:3600,max_col_multiplier:1,age_limit:2,random_seed:0,replication:1,num_threads:128}",1
c5100_3.json.gz,1839,c,5,100,LagrangeTemplate,highs,LTFarkas,1,196,1838.064516,1846,0.379198267,1838.983871,0.919354839,31,112,0.092024,0.069283,0.169108,1832,19907.85013,1.67020539,1,0,"{timeout:3600,max_col_multiplier:1,age_limit:2,random_seed:0,replication:1,num_threads:128}",1
c5100_4.json.gz,1831,c,5,100,LagrangeTemplate,highs,LTFarkas,1,170,1830.642857,1846,0.812567714,1831,0.357142857,17,120,0.083005,0.05969,0.150673,1566,18866.33335,1.604542484,1,0,"{timeout:3600,max_col_multiplier:1,age_limit:2,random_seed:0,replication:1,num_threads:128}",1
c5100_5.json.gz,1801,c,5,100,LagrangeTemplate,highs,LTFarkas,1,164,1800.035714,1806,0.276854928,1800.107143,0.071428571,24,109,0.070168,0.057938,0.135788,1411,20108.88154,1.572649898,1,0,"{timeout:3600,max_col_multiplier:1,age_limit:2,random_seed:0,replication:1,num_threads:128}",1
c5100_6.json.gz,1906,c,5,100,LagrangeTemplate,highs,LTFarkas,1,201,1905.034286,1915,0.46997389,1905.445714,0.411428571,31,112,0.095006,0.076126,0.179548,1839,19356.67221,1.683167496,1,0,"{timeout:3600,max_col_multiplier:1,age_limit:2,random_seed:0,replication:1,num_threads:128}",1
c5100_7.json.gz,1843,c,5,100,LagrangeTemplate,highs,LTFarkas,1,174,1842.166667,1848,0.270562771,1842.666667,0.5,10,112,0.080461,0.058648,0.146545,1839,22855.79349,1.927367269,1,0,"{timeout:3600,max_col_multiplier:1,age_limit:2,random_seed:0,replication:1,num_threads:128}",1
c5100_8.json.gz,1742,c,5,100,LagrangeTemplate,highs,LTFarkas,1,124,1741.066667,1754,0.684150513,1741.2,0.133333333,20,108,0.048534,0.040345,0.095033,931,19182.42881,1.234677419,1,0,"{timeout:3600,max_col_multiplier:1,age_limit:2,random_seed:0,replication:1,num_threads:128}",1
c5100_9.json.gz,1771,c,5,100,LagrangeTemplate,highs,LTFarkas,1,191,1770.145161,1797,1.446855871,1770.612903,0.467741935,23,109,0.089332,0.073195,0.170149,1535,17183.09228,1.500849189,1,0,"{timeout:3600,max_col_multiplier:1,age_limit:2,random_seed:0,replication:1,num_threads:128}",1
c5200_0.json.gz,3525,c,5,200,LagrangeTemplate,highs,LTFarkas,1,260,3524.003226,3587,1.728463897,3524.109677,0.106451613,28,215,0.426748,0.321071,0.763719,2266,5309.925295,1.493167605,1,0,"{timeout:3600,max_col_multiplier:1,age_limit:4,random_seed:0,replication:1,num_threads:128}",1
c5200_1.json.gz,3698,c,5,200,LagrangeTemplate,highs,LTFarkas,1,325,3697.028369,3698,1.60E-12,3697.787234,0.758865248,32,224,0.631615,0.493486,1.146644,3512,5560.349263,2.018465483,1,0,"{timeout:3600,max_col_multiplier:1,age_limit:4,random_seed:0,replication:1,num_threads:128}",1
c5200_2.json.gz,3623,c,5,200,LagrangeTemplate,highs,LTFarkas,1,303,3622.110526,3639,0.439681231,3622.8,0.689473684,14,226,0.426787,0.370712,0.816727,2976,6973.033387,1.674976291,1,0,"{timeout:3600,max_col_multiplier:1,age_limit:4,random_seed:0,replication:1,num_threads:128}",1
c5200_3.json.gz,3298,c,5,200,LagrangeTemplate,highs,LTFarkas,1,359,3297.0625,3300,0.060606061,3297.0625,0,27,209,0.609873,0.442874,1.07336,3032,4971.526859,1.850742804,1,0,"{timeout:3600,max_col_multiplier:1,age_limit:4,random_seed:0,replication:1,num_threads:128}",1
c5200_4.json.gz,3546,c,5,200,LagrangeTemplate,highs,LTFarkas,1,354,3545.021505,3557,0.309249367,3545.462366,0.440860215,25,220,0.595634,0.51328,1.130311,3746,6289.096996,1.909387223,1,0,"{timeout:3600,max_col_multiplier:1,age_limit:4,random_seed:0,replication:1,num_threads:128}",1
c5200_5.json.gz,3594,c,5,200,LagrangeTemplate,highs,LTFarkas,1,364,3593.021327,3603,0.24979184,3593.317536,0.296208531,30,215,0.658191,0.520817,1.203373,4136,6283.890239,2.084166667,1,0,"{timeout:3600,max_col_multiplier:1,age_limit:4,random_seed:0,replication:1,num_threads:128}",1
c5200_6.json.gz,3330,c,5,200,LagrangeTemplate,highs,LTFarkas,1,447,3329.037209,3331,0.030021015,3329.093023,0.055813953,33,225,0.936971,0.618921,1.583975,5682,6064.221838,2.400745712,1,0,"{timeout:3600,max_col_multiplier:1,age_limit:4,random_seed:0,replication:1,num_threads:128}",1
c5200_7.json.gz,3520,c,5,200,LagrangeTemplate,highs,LTFarkas,1,300,3519.1,3529,0.255029753,3519.9,0.8,29,225,0.463598,0.396743,0.878685,3234,6975.871337,1.874537037,1,0,"{timeout:3600,max_col_multiplier:1,age_limit:4,random_seed:0,replication:1,num_threads:128}",1
c5200_8.json.gz,3502,c,5,200,LagrangeTemplate,highs,LTFarkas,1,456,3501.157895,3503,0.02854696,3501.736842,0.578947368,30,227,0.911474,0.62004,1.560772,6852,7517.493642,2.83849681,1,0,"{timeout:3600,max_col_multiplier:1,age_limit:4,random_seed:0,replication:1,num_threads:128}",1
c5200_9.json.gz,3511,c,5,200,LagrangeTemplate,highs,LTFarkas,1,373,3510.347561,3524,0.368898978,3510.804878,0.457317073,29,230,0.586311,0.490104,1.100145,4378,7467.026885,2.146746283,1,0,"{timeout:3600,max_col_multiplier:1,age_limit:4,random_seed:0,replication:1,num_threads:128}",1
c60900_0.json.gz,9328,c,60,900,LagrangeTemplate,highs,LTFarkas,1,226,9327.059879,9337,0.096390704,9327.823695,0.76381632,272,1082,2.710506,0.330141,3.319291,37231,13735.81169,2.673991103,1,0,"{timeout:3600,max_col_multiplier:1,age_limit:2,random_seed:0,replication:1,num_threads:128}",1
c60900_1.json.gz,9321,c,60,900,LagrangeTemplate,highs,LTFarkas,1,203,9320.063447,9328,0.075042882,9320.882197,0.818749461,257,1066,2.062617,0.295813,2.598002,30296,14688.13648,2.356590563,1,0,"{timeout:3600,max_col_multiplier:1,age_limit:2,random_seed:0,replication:1,num_threads:128}",1
c60900_2.json.gz,9357,c,60,900,LagrangeTemplate,highs,LTFarkas,1,187,9356.065162,9380,0.245202559,9356.572305,0.507143142,264,1058,1.698364,0.264897,2.195588,27130,15974.19634,2.294812184,1,0,"{timeout:3600,max_col_multiplier:1,age_limit:2,random_seed:0,replication:1,num_threads:128}",1
c60900_3.json.gz,9329,c,60,900,LagrangeTemplate,highs,LTFarkas,1,200,9328.122081,9347,0.192575158,9328.600062,0.477980863,280,1050,1.946513,0.285982,2.47589,29655,15234.9355,2.364034977,1,0,"{timeout:3600,max_col_multiplier:1,age_limit:2,random_seed:0,replication:1,num_threads:128}",1
c60900_4.json.gz,9349,c,60,900,LagrangeTemplate,highs,LTFarkas,1,208,9348.034856,9361,0.128191433,9348.598915,0.564059353,263,1074,2.14683,0.302298,2.68988,31062,14468.77489,2.385581752,1,0,"{timeout:3600,max_col_multiplier:1,age_limit:2,random_seed:0,replication:1,num_threads:128}",1
c60900_5.json.gz,9320,c,60,900,LagrangeTemplate,highs,LTFarkas,1,200,9319.251836,9339,0.203447907,9319.759643,0.507806593,262,1003,1.703735,0.281008,2.219973,27060,15882.75172,2.168795449,1,0,"{timeout:3600,max_col_multiplier:1,age_limit:2,random_seed:0,replication:1,num_threads:128}",1
c60900_6.json.gz,9313,c,60,900,LagrangeTemplate,highs,LTFarkas,1,203,9312.021891,9327,0.150101855,9312.05637,0.034478887,254,968,1.642628,0.279914,2.164266,26771,16297.66447,2.15596209,1,0,"{timeout:3600,max_col_multiplier:1,age_limit:2,random_seed:0,replication:1,num_threads:128}",1
c60900_7.json.gz,9335,c,60,900,LagrangeTemplate,highs,LTFarkas,1,208,9334.046574,9344,0.096318493,9334.253266,0.206691734,260,1050,2.077213,0.292458,2.59877,30829,14841.52083,2.413506841,1,0,"{timeout:3600,max_col_multiplier:1,age_limit:2,random_seed:0,replication:1,num_threads:128}",1
c60900_8.json.gz,9332,c,60,900,LagrangeTemplate,highs,LTFarkas,1,232,9331.018581,9346,0.149796704,9331.616412,0.59783154,276,1020,2.410297,0.32651,3.013131,36151,14998.56657,2.486191929,1,0,"{timeout:3600,max_col_multiplier:1,age_limit:2,random_seed:0,replication:1,num_threads:128}",1
c60900_9.json.gz,9330,c,60,900,LagrangeTemplate,highs,LTFarkas,1,216,9329.068085,9339,0.096370061,9329.471702,0.403617257,297,1050,2.107784,0.302787,2.659246,30507,14473.49444,2.256783511,1,0,"{timeout:3600,max_col_multiplier:1,age_limit:2,random_seed:0,replication:1,num_threads:128}",1
c801600_0.json.gz,16243,c,80,1600,LagrangeTemplate,highs,LTFarkas,1,273,16243,16251,0.04922774,16243,27.00000003,178,1968,6.316376,0.659867,7.708453,50978,8070.767161,2.162377404,1,0,"{timeout:3600,max_col_multiplier:1,age_limit:2,random_seed:0,replication:1,num_threads:128}",1
c801600_1.json.gz,16265,c,80,1600,LagrangeTemplate,highs,LTFarkas,1,396,16264.13844,16270,0.030731407,16264.38809,0.249652978,365,1809,12.84827,1.013228,14.650477,96650,7522.413523,3.00338584,1,0,"{timeout:3600,max_col_multiplier:1,age_limit:2,random_seed:0,replication:1,num_threads:128}",1
c801600_2.json.gz,16279,c,80,1600,LagrangeTemplate,highs,LTFarkas,1,316,16278.06297,16307,0.171705403,16278.63052,0.567551498,395,1843,7.545386,0.801679,9.147739,66829,8856.935881,2.561757815,1,0,"{timeout:3600,max_col_multiplier:1,age_limit:2,random_seed:0,replication:1,num_threads:128}",1
c801600_3.json.gz,16283,c,80,1600,LagrangeTemplate,highs,LTFarkas,1,367,16282.19444,16288,0.030697446,16282.57303,0.378593746,369,1808,10.11045,0.919642,11.754721,80664,7978.279899,2.674439527,1,0,"{timeout:3600,max_col_multiplier:1,age_limit:2,random_seed:0,replication:1,num_threads:128}",1
c801600_4.json.gz,16268,c,80,1600,LagrangeTemplate,highs,LTFarkas,1,389,16267.08104,16286,0.110524377,16267.81999,0.738948231,368,1876,10.36728,0.957201,12.136286,84870,8186.332384,2.628353222,1,0,"{timeout:3600,max_col_multiplier:1,age_limit:2,random_seed:0,replication:1,num_threads:128}",1
c801600_5.json.gz,16266,c,80,1600,LagrangeTemplate,highs,LTFarkas,1,348,16265.03118,16283,0.104403365,16265.08391,0.052725728,396,1783,8.646568,0.874278,10.282542,74368,8600.869154,2.618514862,1,0,"{timeout:3600,max_col_multiplier:1,age_limit:2,random_seed:0,replication:1,num_threads:128}",1
c801600_6.json.gz,16284,c,80,1600,LagrangeTemplate,highs,LTFarkas,1,344,16283.0199,16300,0.098159509,16283.53911,0.519208987,407,1885,8.963614,0.86364,10.580229,76802,8568.195819,2.711016803,1,0,"{timeout:3600,max_col_multiplier:1,age_limit:2,random_seed:0,replication:1,num_threads:128}",1
c801600_7.json.gz,16238,c,80,1600,LagrangeTemplate,highs,LTFarkas,1,394,16238,16244,0.036936715,16238,4.333333334,287,1939,11.772429,0.941226,13.536651,89950,7640.734125,2.726495004,1,0,"{timeout:3600,max_col_multiplier:1,age_limit:2,random_seed:0,replication:1,num_threads:128}",1
c801600_8.json.gz,16260,c,80,1600,LagrangeTemplate,highs,LTFarkas,1,294,16260,16273,0.079886929,16260,0.999999999,252,1987,7.04632,0.703816,8.493379,59078,8384.234608,2.335477323,1,0,"{timeout:3600,max_col_multiplier:1,age_limit:2,random_seed:0,replication:1,num_threads:128}",1
c801600_9.json.gz,16257,c,80,1600,LagrangeTemplate,highs,LTFarkas,1,348,16256.00663,16272,0.092182891,16256.43692,0.430294342,395,1849,9.21023,0.866718,10.849628,77553,8420.310893,2.7041853,1,0,"{timeout:3600,max_col_multiplier:1,age_limit:2,random_seed:0,replication:1,num_threads:128}",1
d10100_0.json.gz,6122,d,10,100,LagrangeTemplate,highs,LTFarkas,1,116,6121.454011,6244,1.953875721,6121.551966,0.097954477,67,128,0.062522,0.133008,0.204191,2513,40193.85176,1.998683805,1,0,"{timeout:3600,max_col_multiplier:1,age_limit:2,random_seed:0,replication:1,num_threads:128}",1
d10100_1.json.gz,6179,d,10,100,LagrangeTemplate,highs,LTFarkas,1,144,6178.007387,6262,1.325455126,6178.007387,0,68,115,0.090827,0.154876,0.259152,3584,39459.63205,2.355301664,1,0,"{timeout:3600,max_col_multiplier:1,age_limit:2,random_seed:0,replication:1,num_threads:128}",1
d10100_2.json.gz,6176,d,10,100,LagrangeTemplate,highs,LTFarkas,1,137,6175.024228,6320,2.278481013,6175.961269,0.937041668,65,126,0.079797,0.141951,0.231793,3193,40014.03562,2.203111933,1,0,"{timeout:3600,max_col_multiplier:1,age_limit:2,random_seed:0,replication:1,num_threads:128}",1
d10100_3.json.gz,6236,d,10,100,LagrangeTemplate,highs,LTFarkas,1,129,6235.454183,6356,1.887979862,6235.979586,0.525402754,63,137,0.082715,0.134525,0.227807,3006,36341.65508,2.132321275,1,0,"{timeout:3600,max_col_multiplier:1,age_limit:2,random_seed:0,replication:1,num_threads:128}",1
d10100_4.json.gz,6290,d,10,100,LagrangeTemplate,highs,LTFarkas,1,107,6289.397106,6445,2.404965089,6289.732338,0.335232092,65,125,0.070349,0.108153,0.190641,2424,34456.77977,2.128638184,1,0,"{timeout:3600,max_col_multiplier:1,age_limit:2,random_seed:0,replication:1,num_threads:128}",1
d10100_5.json.gz,6212,d,10,100,LagrangeTemplate,highs,LTFarkas,1,115,6211.038902,6353,2.219423894,6211.440787,0.401884924,69,135,0.072091,0.128333,0.213347,2444,33901.59659,1.939013112,1,0,"{timeout:3600,max_col_multiplier:1,age_limit:2,random_seed:0,replication:1,num_threads:128}",1
d10100_6.json.gz,6265,d,10,100,LagrangeTemplate,highs,LTFarkas,1,154,6264.527483,6340,1.1829653,6264.988632,0.461149054,64,136,0.096409,0.145936,0.256371,3820,39622.85679,2.305735931,1,0,"{timeout:3600,max_col_multiplier:1,age_limit:2,random_seed:0,replication:1,num_threads:128}",1
d10100_7.json.gz,6383,d,10,100,LagrangeTemplate,highs,LTFarkas,1,144,6382.714298,6544,2.460268949,6382.996922,0.634993199,69,131,0.085963,0.156897,0.257218,3288,38249.01411,2.198991903,1,0,"{timeout:3600,max_col_multiplier:1,age_limit:2,random_seed:0,replication:1,num_threads:128}",1
